kind,size,rep,runtime_sec,objective,row_error,col_error,num_processes,hostnames,json,log
seq,7000,2,7.339799716,0.10000462254474766,7.0039613758526246e-09,7.00396134118526e-09,1,vmubuntu,seq_7000_rep2.json,logs/seq_7000_rep2.log
seq,7000,3,7.509288016,0.10000462254474766,7.0039613758526246e-09,7.00396134118526e-09,1,vmubuntu,seq_7000_rep3.json,logs/seq_7000_rep3.log
seq,7000,4,8.917909559,0.10000462254474766,7.0039613758526246e-09,7.00396134118526e-09,1,vmubuntu,seq_7000_rep4.json,logs/seq_7000_rep4.log
seq,8000,1,11.67317155,0.09999732950020368,8.003961391426671e-09,8.003961402810794e-09,1,vmubuntu,seq_8000_rep1.json,logs/seq_8000_rep1.log
seq,8000,2,8.043643908,0.09999732950020368,8.003961391426671e-09,8.003961402810794e-09,1,vmubuntu,seq_8000_rep2.json,logs/seq_8000_rep2.log
seq,8000,3,10.694062602999999,0.09999732950020368,8.003961391426671e-09,8.003961402810794e-09,1,vmubuntu,seq_8000_rep3.json,logs/seq_8000_rep3.log
seq,8000,4,8.30151083,0.09999732950020368,8.003961391426671e-09,8.003961402810794e-09,1,vmubuntu,seq_8000_rep4.json,logs/seq_8000_rep4.log
seq,9000,1,14.146504422,0.09999960189824096,9.00395704661063e-09,9.003957000193225e-09,1,vmubuntu,seq_9000_rep1.json,logs/seq_9000_rep1.log
seq,9000,2,12.438753285999999,0.09999960189824096,9.00395704661063e-09,9.003957000193225e-09,1,vmubuntu,seq_9000_rep2.json,logs/seq_9000_rep2.log
seq,9000,3,10.330578535,0.09999960189824096,9.00395704661063e-09,9.003957000193225e-09,1,vmubuntu,seq_9000_rep3.json,logs/seq_9000_rep3.log
seq,9000,4,12.115255676,0.09999960189824096,9.00395704661063e-09,9.003957000193225e-09,1,vmubuntu,seq_9000_rep4.json,logs/seq_9000_rep4.log
seq,10000,1,17.494220941000002,0.09999382893214502,1.0003939657094178e-08,1.0003939648176616e-08,1,vmubuntu,seq_10000_rep1.json,logs/seq_10000_rep1.log
seq,10000,2,15.142199689,0.09999382893214502,1.0003939657094178e-08,1.0003939648176616e-08,1,vmubuntu,seq_10000_rep2.json,logs/seq_10000_rep2.log
seq,10000,3,15.391509730000001,0.09999382893214502,1.0003939657094178e-08,1.0003939648176616e-08,1,vmubuntu,seq_10000_rep3.json,logs/seq_10000_rep3.log
seq,10000,4,14.918699313000001,0.09999382893214502,1.0003939657094178e-08,1.0003939648176616e-08,1,vmubuntu,seq_10000_rep4.json,logs/seq_10000_rep4.log
seq,11000,1,20.81748322,0.099998285728546,1.1003922502009341e-08,1.100392250640036e-08,1,vmubuntu,seq_11000_rep1.json,logs/seq_11000_rep1.log
seq,11000,2,18.834514908,0.099998285728546,1.1003922502009341e-08,1.100392250640036e-08,1,vmubuntu,seq_11000_rep2.json,logs/seq_11000_rep2.log
seq,11000,3,15.497264969,0.099998285728546,1.1003922502009341e-08,1.100392250640036e-08,1,vmubuntu,seq_11000_rep3.json,logs/seq_11000_rep3.log
seq,11000,4,18.642999099,0.099998285728546,1.1003922502009341e-08,1.100392250640036e-08,1,vmubuntu,seq_11000_rep4.json,logs/seq_11000_rep4.log
seq,12000,1,23.987595092000003,0.0999991823607845,1.2003910782558544e-08,1.2003910757743866e-08,1,vmubuntu,seq_12000_rep1.json,logs/seq_12000_rep1.log
seq,12000,2,20.817286021999998,0.0999991823607845,1.2003910782558544e-08,1.2003910757743866e-08,1,vmubuntu,seq_12000_rep2.json,logs/seq_12000_rep2.log
seq,12000,3,22.298421058,0.0999991823607845,1.2003910782558544e-08,1.2003910757743866e-08,1,vmubuntu,seq_12000_rep3.json,logs/seq_12000_rep3.log
seq,12000,4,22.065795378,0.0999991823607845,1.2003910782558544e-08,1.2003910757743866e-08,1,vmubuntu,seq_12000_rep4.json,logs/seq_12000_rep4.log
mpi,2000,1,4.659923022,0.10013719867161876,2.004141243044065e-09,2.004141206181191e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_2000_np4_rep1.json,logs/mpi_2000_np4_rep1.log
mpi,2000,2,4.2626104279999995,0.10013719867161876,2.004141243044065e-09,2.004141206181191e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_2000_np4_rep2.json,logs/mpi_2000_np4_rep2.log
mpi,3000,1,9.778130981,0.10008101795440881,3.0041238697499882e-09,3.0041239178885647e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_3000_np4_rep1.json,logs/mpi_3000_np4_rep1.log
mpi,3000,2,6.325032256999999,0.10008101795440881,3.0041238697499882e-09,3.0041239178885647e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_3000_np4_rep2.json,logs/mpi_3000_np4_rep2.log
mpi,4000,1,8.192820435,0.100018107441386,4.003998706539596e-09,4.003998695968625e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_4000_np4_rep1.json,logs/mpi_4000_np4_rep1.log
mpi,4000,2,6.376571033,0.100018107441386,4.003998706539596e-09,4.003998695968625e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_4000_np4_rep2.json,logs/mpi_4000_np4_rep2.log
mpi,5000,1,11.111451301999999,0.10002145491730538,5.00400276073963e-09,5.0040027761353006e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_5000_np4_rep1.json,logs/mpi_5000_np4_rep1.log
mpi,5000,2,8.600663627,0.10002145491730538,5.00400276073963e-09,5.0040027761353006e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_5000_np4_rep2.json,logs/mpi_5000_np4_rep2.log
mpi,6000,1,15.641663875,0.09999779825360111,6.004001564365383e-09,6.004001584883909e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_6000_np4_rep1.json,logs/mpi_6000_np4_rep1.log
mpi,6000,2,10.423632165,0.09999779825360111,6.004001564365383e-09,6.004001584883909e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_6000_np4_rep2.json,logs/mpi_6000_np4_rep2.log
mpi,7000,1,16.063526179,0.10000462254472714,7.00396136376377e-09,7.0039613788341806e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_7000_np4_rep1.json,logs/mpi_7000_np4_rep1.log
mpi,8000,1,15.372078169,0.09999732950016625,8.003961409668373e-09,8.003961414194917e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_8000_np4_rep1.json,logs/mpi_8000_np4_rep1.log
mpi,9000,1,18.497544516,0.09999960189821008,9.003957006196994e-09,9.003956966244144e-09,4,vmubuntu;VMubuntu;Parallel;quan,mpi_9000_np4_rep1.json,logs/mpi_9000_np4_rep1.log
mpi,10000,1,19.97562506,0.09999382893214248,1.0003939650331467e-08,1.0003939639652076e-08,4,vmubuntu;VMubuntu;Parallel;quan,mpi_10000_np4_rep1.json,logs/mpi_10000_np4_rep1.log
mpi,11000,1,24.320992707000002,0.0999982857285405,1.100392253637855e-08,1.1003922560637574e-08,4,vmubuntu;VMubuntu;Parallel;quan,mpi_11000_np4_rep1.json,logs/mpi_11000_np4_rep1.log
mpi,12000,1,25.929015866,0.09999918236084962,1.2003910761538574e-08,1.200391072848396e-08,4,vmubuntu;VMubuntu;Parallel;quan,mpi_12000_np4_rep1.json,logs/mpi_12000_np4_rep1.log
