kind,size,rep,runtime_sec,objective,row_error,col_error,num_processes,hostnames,json,log
mpi,6000,3,1.970392836,0.09999779825359978,6.0040015687835065e-09,6.004001578595536e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_6000_np3_rep3.json,logs/mpi_6000_np3_rep3.log
mpi,6000,4,1.9093405559999999,0.09999779825359978,6.0040015687835065e-09,6.004001578595536e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_6000_np3_rep4.json,logs/mpi_6000_np3_rep4.log
mpi,7000,1,3.108467727,0.10000462254472511,7.003961358640915e-09,7.003961360538269e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_7000_np3_rep1.json,logs/mpi_7000_np3_rep1.log
mpi,7000,2,2.637518869,0.10000462254472511,7.003961358640915e-09,7.003961360538269e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_7000_np3_rep2.json,logs/mpi_7000_np3_rep2.log
mpi,7000,3,2.456652503,0.10000462254472511,7.003961358640915e-09,7.003961360538269e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_7000_np3_rep3.json,logs/mpi_7000_np3_rep3.log
mpi,7000,4,2.573565543,0.10000462254472511,7.003961358640915e-09,7.003961360538269e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_7000_np3_rep4.json,logs/mpi_7000_np3_rep4.log
mpi,8000,1,4.310897742,0.09999732950017405,8.003961392971659e-09,8.00396141105073e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_8000_np3_rep1.json,logs/mpi_8000_np3_rep1.log
mpi,8000,2,3.912358253,0.09999732950017405,8.003961392971659e-09,8.00396141105073e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_8000_np3_rep2.json,logs/mpi_8000_np3_rep2.log
mpi,8000,3,3.181865485,0.09999732950017405,8.003961392971659e-09,8.00396141105073e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_8000_np3_rep3.json,logs/mpi_8000_np3_rep3.log
mpi,8000,4,3.303890684,0.09999732950017405,8.003961392971659e-09,8.00396141105073e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_8000_np3_rep4.json,logs/mpi_8000_np3_rep4.log
mpi,9000,1,4.894653223000001,0.09999960189822804,9.003957010452488e-09,9.003956967924658e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_9000_np3_rep1.json,logs/mpi_9000_np3_rep1.log
mpi,9000,2,4.128782867,0.09999960189822804,9.003957010452488e-09,9.003956967924658e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_9000_np3_rep2.json,logs/mpi_9000_np3_rep2.log
mpi,9000,3,4.074769629,0.09999960189822804,9.003957010452488e-09,9.003956967924658e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_9000_np3_rep3.json,logs/mpi_9000_np3_rep3.log
mpi,9000,4,3.951769305,0.09999960189822804,9.003957010452488e-09,9.003956967924658e-09,3,vmubuntu;VMubuntu;VMubuntu,mpi_9000_np3_rep4.json,logs/mpi_9000_np3_rep4.log
mpi,10000,1,5.312583272,0.09999382893214112,1.0003939636751835e-08,1.0003939617724087e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_10000_np3_rep1.json,logs/mpi_10000_np3_rep1.log
mpi,10000,2,4.836495255,0.09999382893214112,1.0003939636751835e-08,1.0003939617724087e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_10000_np3_rep2.json,logs/mpi_10000_np3_rep2.log
mpi,10000,3,5.239748157,0.09999382893214112,1.0003939636751835e-08,1.0003939617724087e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_10000_np3_rep3.json,logs/mpi_10000_np3_rep3.log
mpi,10000,4,4.589341145,0.09999382893214112,1.0003939636751835e-08,1.0003939617724087e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_10000_np3_rep4.json,logs/mpi_10000_np3_rep4.log
mpi,11000,1,6.695179339999999,0.09999828572853049,1.1003922541772456e-08,1.1003922575464039e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_11000_np3_rep1.json,logs/mpi_11000_np3_rep1.log
mpi,11000,2,5.472808935,0.09999828572853049,1.1003922541772456e-08,1.1003922575464039e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_11000_np3_rep2.json,logs/mpi_11000_np3_rep2.log
mpi,11000,3,5.99282715,0.09999828572853049,1.1003922541772456e-08,1.1003922575464039e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_11000_np3_rep3.json,logs/mpi_11000_np3_rep3.log
mpi,11000,4,5.605212993,0.09999828572853049,1.1003922541772456e-08,1.1003922575464039e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_11000_np3_rep4.json,logs/mpi_11000_np3_rep4.log
mpi,12000,1,7.551130035000001,0.09999918236084898,1.2003910753054692e-08,1.2003910722588611e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_12000_np3_rep1.json,logs/mpi_12000_np3_rep1.log
mpi,12000,2,6.4822562669999995,0.09999918236084898,1.2003910753054692e-08,1.2003910722588611e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_12000_np3_rep2.json,logs/mpi_12000_np3_rep2.log
mpi,12000,3,6.796393658,0.09999918236084898,1.2003910753054692e-08,1.2003910722588611e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_12000_np3_rep3.json,logs/mpi_12000_np3_rep3.log
mpi,12000,4,6.437724403000001,0.09999918236084898,1.2003910753054692e-08,1.2003910722588611e-08,3,vmubuntu;VMubuntu;VMubuntu,mpi_12000_np3_rep4.json,logs/mpi_12000_np3_rep4.log
