kind,size,rep,runtime_sec,objective,row_error,col_error,num_processes,hostnames,json,log
mpi,3000,3,1.2736305829999999,0.10008101795440881,3.0041238697499882e-09,3.0041239178885647e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_3000_np4_rep3.json,logs/mpi_3000_np4_rep3.log
mpi,3000,4,1.100300292,0.10008101795440881,3.0041238697499882e-09,3.0041239178885647e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_3000_np4_rep4.json,logs/mpi_3000_np4_rep4.log
mpi,4000,1,1.491994327,0.100018107441386,4.003998706539596e-09,4.003998695968625e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_4000_np4_rep1.json,logs/mpi_4000_np4_rep1.log
mpi,4000,2,1.386274196,0.100018107441386,4.003998706539596e-09,4.003998695968625e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_4000_np4_rep2.json,logs/mpi_4000_np4_rep2.log
mpi,4000,3,1.642741715,0.100018107441386,4.003998706539596e-09,4.003998695968625e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_4000_np4_rep3.json,logs/mpi_4000_np4_rep3.log
mpi,4000,4,1.592342678,0.100018107441386,4.003998706539596e-09,4.003998695968625e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_4000_np4_rep4.json,logs/mpi_4000_np4_rep4.log
mpi,5000,1,1.966740215,0.10002145491730538,5.00400276073963e-09,5.0040027761353006e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_5000_np4_rep1.json,logs/mpi_5000_np4_rep1.log
mpi,5000,2,1.861271914,0.10002145491730538,5.00400276073963e-09,5.0040027761353006e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_5000_np4_rep2.json,logs/mpi_5000_np4_rep2.log
mpi,5000,3,1.772238244,0.10002145491730538,5.00400276073963e-09,5.0040027761353006e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_5000_np4_rep3.json,logs/mpi_5000_np4_rep3.log
mpi,5000,4,1.7821367629999998,0.10002145491730538,5.00400276073963e-09,5.0040027761353006e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_5000_np4_rep4.json,logs/mpi_5000_np4_rep4.log
mpi,6000,1,2.617591058,0.09999779825360111,6.004001564365383e-09,6.004001584883909e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_6000_np4_rep1.json,logs/mpi_6000_np4_rep1.log
mpi,6000,2,2.366654286,0.09999779825360111,6.004001564365383e-09,6.004001584883909e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_6000_np4_rep2.json,logs/mpi_6000_np4_rep2.log
mpi,6000,3,2.635975255,0.09999779825360111,6.004001564365383e-09,6.004001584883909e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_6000_np4_rep3.json,logs/mpi_6000_np4_rep3.log
mpi,6000,4,2.272543417,0.09999779825360111,6.004001564365383e-09,6.004001584883909e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_6000_np4_rep4.json,logs/mpi_6000_np4_rep4.log
mpi,7000,1,3.045766264,0.10000462254472714,7.00396136376377e-09,7.0039613788341806e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_7000_np4_rep1.json,logs/mpi_7000_np4_rep1.log
mpi,7000,2,2.916655972,0.10000462254472714,7.00396136376377e-09,7.0039613788341806e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_7000_np4_rep2.json,logs/mpi_7000_np4_rep2.log
mpi,7000,3,2.967959554,0.10000462254472714,7.00396136376377e-09,7.0039613788341806e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_7000_np4_rep3.json,logs/mpi_7000_np4_rep3.log
mpi,7000,4,2.807443706,0.10000462254472714,7.00396136376377e-09,7.0039613788341806e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_7000_np4_rep4.json,logs/mpi_7000_np4_rep4.log
mpi,8000,1,4.216883242000001,0.09999732950016625,8.003961409668373e-09,8.003961414194917e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_8000_np4_rep1.json,logs/mpi_8000_np4_rep1.log
mpi,8000,2,3.185753971,0.09999732950016625,8.003961409668373e-09,8.003961414194917e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_8000_np4_rep2.json,logs/mpi_8000_np4_rep2.log
mpi,8000,3,3.060273145,0.09999732950016625,8.003961409668373e-09,8.003961414194917e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_8000_np4_rep3.json,logs/mpi_8000_np4_rep3.log
mpi,8000,4,3.3394307359999997,0.09999732950016625,8.003961409668373e-09,8.003961414194917e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_8000_np4_rep4.json,logs/mpi_8000_np4_rep4.log
mpi,9000,1,5.419785884,0.09999960189821008,9.003957006196994e-09,9.003956966244144e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_9000_np4_rep1.json,logs/mpi_9000_np4_rep1.log
mpi,9000,2,3.733689047,0.09999960189821008,9.003957006196994e-09,9.003956966244144e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_9000_np4_rep2.json,logs/mpi_9000_np4_rep2.log
mpi,9000,3,3.6844142079999997,0.09999960189821008,9.003957006196994e-09,9.003956966244144e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_9000_np4_rep3.json,logs/mpi_9000_np4_rep3.log
mpi,9000,4,3.949603911,0.09999960189821008,9.003957006196994e-09,9.003956966244144e-09,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_9000_np4_rep4.json,logs/mpi_9000_np4_rep4.log
mpi,10000,1,5.2652318540000005,0.09999382893214248,1.0003939650331467e-08,1.0003939639652076e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_10000_np4_rep1.json,logs/mpi_10000_np4_rep1.log
mpi,10000,2,4.311768872,0.09999382893214248,1.0003939650331467e-08,1.0003939639652076e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_10000_np4_rep2.json,logs/mpi_10000_np4_rep2.log
mpi,10000,3,4.440954778,0.09999382893214248,1.0003939650331467e-08,1.0003939639652076e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_10000_np4_rep3.json,logs/mpi_10000_np4_rep3.log
mpi,10000,4,4.620500395,0.09999382893214248,1.0003939650331467e-08,1.0003939639652076e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_10000_np4_rep4.json,logs/mpi_10000_np4_rep4.log
mpi,11000,1,7.016505898,0.0999982857285405,1.100392253637855e-08,1.1003922560637574e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_11000_np4_rep1.json,logs/mpi_11000_np4_rep1.log
mpi,11000,2,5.140581769,0.0999982857285405,1.100392253637855e-08,1.1003922560637574e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_11000_np4_rep2.json,logs/mpi_11000_np4_rep2.log
mpi,11000,3,5.638955221,0.0999982857285405,1.100392253637855e-08,1.1003922560637574e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_11000_np4_rep3.json,logs/mpi_11000_np4_rep3.log
mpi,11000,4,5.339317723000001,0.0999982857285405,1.100392253637855e-08,1.1003922560637574e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_11000_np4_rep4.json,logs/mpi_11000_np4_rep4.log
mpi,12000,1,6.107182808,0.09999918236084962,1.2003910761538574e-08,1.200391072848396e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_12000_np4_rep1.json,logs/mpi_12000_np4_rep1.log
mpi,12000,2,5.83512671,0.09999918236084962,1.2003910761538574e-08,1.200391072848396e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_12000_np4_rep2.json,logs/mpi_12000_np4_rep2.log
mpi,12000,3,6.179348282,0.09999918236084962,1.2003910761538574e-08,1.200391072848396e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_12000_np4_rep3.json,logs/mpi_12000_np4_rep3.log
mpi,12000,4,6.4494022609999995,0.09999918236084962,1.2003910761538574e-08,1.200391072848396e-08,4,vmubuntu;VMubuntu;VMubuntu;quan,mpi_12000_np4_rep4.json,logs/mpi_12000_np4_rep4.log
