kind,size,rep,runtime_sec,objective,row_error,col_error,num_processes,hostnames,json,log
mpi,2000,1,0.464372731,0.10013719867161638,2.0041412267810324e-09,2.0041412212516013e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_2000_np2_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_2000_np2_rep1.log
mpi,2000,2,0.46139351799999995,0.10013719867161638,2.0041412267810324e-09,2.0041412212516013e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_2000_np2_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_2000_np2_rep2.log
mpi,2000,3,0.416084407,0.10013719867161638,2.0041412267810324e-09,2.0041412212516013e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_2000_np2_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_2000_np2_rep3.log
mpi,2000,4,0.46554581300000003,0.10013719867161638,2.0041412267810324e-09,2.0041412212516013e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_2000_np2_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_2000_np2_rep4.log
seq,2000,1,0.609894233,0.10013719867162223,2.0041412633186456e-09,2.004141259957619e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_2000_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_2000_rep1.log
seq,2000,2,0.59696447,0.10013719867162223,2.0041412633186456e-09,2.004141259957619e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_2000_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_2000_rep2.log
seq,2000,3,0.545306403,0.10013719867162223,2.0041412633186456e-09,2.004141259957619e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_2000_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_2000_rep3.log
seq,2000,4,0.521105156,0.10013719867162223,2.0041412633186456e-09,2.004141259957619e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_2000_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_2000_rep4.log
mpi,3000,1,0.8864212619999999,0.10008101795440547,3.0041238668226423e-09,3.0041239058539206e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_3000_np2_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_3000_np2_rep1.log
mpi,3000,2,0.897932303,0.10008101795440547,3.0041238668226423e-09,3.0041239058539206e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_3000_np2_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_3000_np2_rep2.log
mpi,3000,3,0.8420209909999999,0.10008101795440547,3.0041238668226423e-09,3.0041239058539206e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_3000_np2_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_3000_np2_rep3.log
mpi,3000,4,0.952059698,0.10008101795440547,3.0041238668226423e-09,3.0041239058539206e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_3000_np2_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_3000_np2_rep4.log
seq,3000,1,1.272755484,0.10008101795440717,3.0041238938734866e-09,3.0041239282969055e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_3000_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_3000_rep1.log
seq,3000,2,1.258197181,0.10008101795440717,3.0041238938734866e-09,3.0041239282969055e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_3000_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_3000_rep2.log
seq,3000,3,1.491334369,0.10008101795440717,3.0041238938734866e-09,3.0041239282969055e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_3000_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_3000_rep3.log
seq,3000,4,1.179568663,0.10008101795440717,3.0041238938734866e-09,3.0041239282969055e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_3000_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_3000_rep4.log
mpi,4000,1,1.569043186,0.10001810744138326,4.00399869846229e-09,4.003998701064375e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_4000_np2_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_4000_np2_rep1.log
mpi,4000,2,1.418364101,0.10001810744138326,4.00399869846229e-09,4.003998701064375e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_4000_np2_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_4000_np2_rep2.log
mpi,4000,3,1.603023549,0.10001810744138326,4.00399869846229e-09,4.003998701064375e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_4000_np2_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_4000_np2_rep3.log
mpi,4000,4,1.439436931,0.10001810744138326,4.00399869846229e-09,4.003998701064375e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_4000_np2_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_4000_np2_rep4.log
seq,4000,1,2.221455543,0.10001810744139047,4.003998679814012e-09,4.0039986399695825e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_4000_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_4000_rep1.log
seq,4000,2,2.186470598,0.10001810744139047,4.003998679814012e-09,4.0039986399695825e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_4000_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_4000_rep2.log
seq,4000,3,2.272676803,0.10001810744139047,4.003998679814012e-09,4.0039986399695825e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_4000_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_4000_rep3.log
seq,4000,4,2.134925115,0.10001810744139047,4.003998679814012e-09,4.0039986399695825e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_4000_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_4000_rep4.log
mpi,5000,1,2.205864311,0.10002145491730202,5.004002766431691e-09,5.004002767786944e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_5000_np2_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_5000_np2_rep1.log
mpi,5000,2,2.036745648,0.10002145491730202,5.004002766431691e-09,5.004002767786944e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_5000_np2_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_5000_np2_rep2.log
mpi,5000,3,1.9438290040000001,0.10002145491730202,5.004002766431691e-09,5.004002767786944e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_5000_np2_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_5000_np2_rep3.log
