size,rep,weights_used_csv,suggested_csv,next_weights_csv
8000,1,1,1,1,1,1,1,0.6208375318,0.924216191,1.45414864,0.632044398,0.9574557579,1.411297481,0.8104187659,0.9621080955,1.22707432,0.816022199,0.978727879,1.205648741
8000,2,0.8104187659,0.9621080955,1.22707432,0.816022199,0.978727879,1.205648741,0.547121699,1.071014617,1.387109157,0.5638261018,1.085703067,1.345225359,0.6787702324,1.016561356,1.307091738,0.6899241504,1.032215473,1.27543705
8000,3,0.6787702324,1.016561356,1.307091738,0.6899241504,1.032215473,1.27543705,,0.6787702324,1.016561356,1.307091738,0.6899241504,1.032215473,1.27543705
