size,max_iters,np,count,seq_avg_sec,mpi_avg_sec,speedup_vs_seq,efficiency,avg_rank_imbalance_pct,avg_max_rank_compute_sec,avg_max_rank_comm_sec
16000,50,1,1,46.235028998,30.232799341,1.5293002965589986,1.5293002965589986,0.0,30.23139983000001,0.000574090999993615
16000,50,2,1,46.235028998,24.467699417,1.8896353192027608,0.9448176596013804,0.0900565215570988,21.395871465,7.679194895999989
16000,50,4,1,46.235028998,13.66491661,3.3834841673431915,0.8458710418357979,0.026738787394616607,8.934203321000005,5.648268470999999
16000,50,8,1,46.235028998,576.7435757339999,0.08016565930389152,0.01002070741298644,0.007235430918655364,5.685145306000054,573.1105195570003
