size,max_iters,np,count,seq8000_avg_sec,mpi_avg_sec,speedup_vs_seq8000,efficiency,avg_rank_imbalance_pct,avg_max_rank_compute_sec,avg_max_rank_comm_sec
8000,50,8,3,8.881357887250001,189.59682398066664,0.04684338957152384,0.00585542369644048,33.411114977689294,1.8215075713333333,188.66452408366666
8000,50,12,2,8.881357887250001,96.95578610700001,0.09160214406851976,0.00763351200570998,0.20815921341227428,2.4343616485000314,96.3443948685
